actual,predicted,residual
96.0,105.60392,-9.603919982910156
86.0,107.56445,-21.564453125
83.0,108.04029,-25.04029083251953
95.0,113.83015,-18.83014678955078
123.0,123.64361,-0.6436080932617188
106.0,132.80179,-26.801788330078125
85.0,130.65503,-45.655029296875
73.0,125.172676,-52.17267608642578
68.0,120.148254,-52.14825439453125
65.0,116.359215,-51.359214782714844
63.0,110.97165,-47.971649169921875
63.0,102.06431,-39.064308166503906
62.0,112.20344,-50.20343780517578
59.0,102.21792,-43.217918395996094
80.0,123.06196,-43.06195831298828
89.0,125.37855,-36.37854766845703
92.0,120.5434,-28.54340362548828
95.0,118.43428,-23.434280395507812
99.0,115.776405,-16.776405334472656
106.0,119.19982,-13.199821472167969
100.0,120.44941,-20.44940948486328
94.0,118.95731,-24.957313537597656
93.0,118.040375,-25.040374755859375
94.0,118.37692,-24.376922607421875
91.0,119.985054,-28.98505401611328
96.0,121.58177,-25.581771850585938
93.0,120.25237,-27.25237274169922
104.0,120.73527,-16.735267639160156
124.0,126.543625,-2.5436248779296875
114.0,121.50219,-7.502189636230469
97.0,118.24256,-21.24256134033203
91.0,112.80717,-21.807167053222656
88.0,109.1359,-21.135902404785156
89.0,109.036865,-20.036865234375
90.0,109.91159,-19.911590576171875
91.0,111.45551,-20.45551300048828
92.0,117.98604,-25.986038208007812
88.0,104.56845,-16.568450927734375
135.0,126.33301,8.6669921875
154.0,137.46521,16.5347900390625
156.0,137.47462,18.525375366210938
157.0,136.07245,20.92755126953125
156.0,136.15936,19.84063720703125
148.0,134.93283,13.067169189453125
123.0,128.99524,-5.9952392578125
105.0,118.471504,-13.471504211425781
93.0,112.73567,-19.735671997070312
84.0,112.127884,-28.127883911132812
77.0,106.80359,-29.8035888671875
75.0,109.38394,-34.383941650390625
72.0,107.770386,-35.7703857421875
77.0,123.832344,-46.83234405517578
85.0,128.14023,-43.140228271484375
91.0,124.77048,-33.770477294921875
80.0,115.60192,-35.60192108154297
71.0,102.47213,-31.472129821777344
66.0,90.43842,-24.43842315673828
63.0,89.07981,-26.079811096191406
62.0,86.692184,-24.692184448242188
61.0,84.44439,-23.44438934326172
61.0,84.71641,-23.716407775878906
65.0,88.90661,-23.90660858154297
79.0,115.64663,-36.646629333496094
84.0,117.58652,-33.586517333984375
83.0,100.07755,-17.077552795410156
85.0,97.810814,-12.810813903808594
87.0,98.831726,-11.83172607421875
88.0,101.39065,-13.390647888183594
87.0,107.21794,-20.217941284179688
86.0,111.64751,-25.647506713867188
85.0,108.300354,-23.30035400390625
85.0,104.384514,-19.38451385498047
84.0,98.55822,-14.558219909667969
85.0,94.55326,-9.553260803222656
85.0,94.81061,-9.81060791015625
89.0,93.211754,-4.211753845214844
94.0,108.318794,-14.318794250488281
95.0,103.76801,-8.768013000488281
89.0,93.10994,-4.1099395751953125
78.0,86.20213,-8.202133178710938
71.0,82.10321,-11.10321044921875
68.0,77.51228,-9.512283325195312
68.0,80.24877,-12.248771667480469
68.0,80.37904,-12.379043579101562
68.0,81.27765,-13.27764892578125
58.0,82.76679,-24.76679229736328
83.0,95.53689,-12.536888122558594
90.0,99.27386,-9.273857116699219
83.0,100.132996,-17.13299560546875
77.0,104.13814,-27.138137817382812
72.0,100.86874,-28.868736267089844
71.0,108.44965,-37.44965362548828
70.0,98.36705,-28.367050170898438
68.0,95.042336,-27.042335510253906
66.0,95.242874,-29.242874145507812
64.0,95.881256,-31.881256103515625
62.0,89.17191,-27.171913146972656
63.0,90.99863,-27.998626708984375
64.0,83.17093,-19.170928955078125
75.0,96.82161,-21.821609497070312
91.0,112.71204,-21.71204376220703
89.0,111.15687,-22.15686798095703
81.0,96.71833,-15.718330383300781
63.0,89.37054,-26.37053680419922
64.0,82.54424,-18.54424285888672
65.0,82.2587,-17.258697509765625
63.0,75.38492,-12.384918212890625
61.0,76.96687,-15.966873168945312
59.0,76.1191,-17.119102478027344
59.0,69.73901,-10.739013671875
89.0,107.86094,-18.860939025878906
103.0,107.358765,-4.3587646484375
85.0,108.27974,-23.279739379882812
76.0,108.919334,-32.919334411621094
73.0,109.173195,-36.173194885253906
73.0,105.87251,-32.87251281738281
72.0,119.17849,-47.178489685058594
70.0,114.008446,-44.008445739746094
66.0,114.25395,-48.25395202636719
63.0,112.30976,-49.30976104736328
60.0,107.96184,-47.96183776855469
60.0,113.988434,-53.988433837890625
60.0,116.29222,-56.29222106933594
66.0,120.44318,-54.44317626953125
74.0,124.25139,-50.25138854980469
81.0,125.24909,-44.24909210205078
77.0,117.81264,-40.81263732910156
71.0,107.06208,-36.06208038330078
61.0,98.3415,-37.34149932861328
62.0,94.56254,-32.562538146972656
65.0,90.81539,-25.815391540527344
66.0,87.50364,-21.503639221191406
67.0,87.167,-20.16699981689453
90.0,91.233765,-1.2337646484375
108.0,106.46736,1.5326385498046875
112.0,118.43627,-6.436271667480469
108.0,121.905945,-13.90594482421875
106.0,123.23584,-17.23583984375
109.0,127.02253,-18.02252960205078
115.0,119.82197,-4.821968078613281
120.0,115.224236,4.775764465332031
125.0,105.587776,19.41222381591797
127.0,100.25565,26.744346618652344
129.0,97.170906,31.82909393310547
130.0,95.97325,34.02674865722656
130.0,95.229034,34.770965576171875
131.0,98.26001,32.739990234375
139.0,106.96334,32.036659240722656
151.0,115.6732,35.32679748535156
153.0,122.20909,30.790908813476562
152.0,105.16596,46.83403778076172
143.0,88.74771,54.252288818359375
111.0,81.29689,29.703109741210938
92.0,78.22717,13.7728271484375
86.0,79.10451,6.8954925537109375
84.0,77.93249,6.067512512207031
85.0,77.0936,7.906402587890625
69.0,78.527985,-9.527984619140625
122.0,93.26804,28.731956481933594
152.0,98.63484,53.36515808105469
156.0,98.49472,57.505279541015625
153.0,102.16017,50.83982849121094
136.0,98.44402,37.55597686767578
118.0,102.344025,15.655975341796875
110.0,99.20259,10.797409057617188
107.0,94.390495,12.609504699707031
106.0,86.71404,19.28595733642578
104.0,85.25501,18.74498748779297
101.0,80.62795,20.372047424316406
97.0,81.20678,15.793220520019531
98.0,84.0876,13.912399291992188
106.0,89.36897,16.631027221679688
120.0,97.098755,22.9012451171875
122.0,104.69646,17.303543090820312
120.0,92.043915,27.956085205078125
96.0,84.58368,11.41632080078125
71.0,79.1459,-8.145896911621094
63.0,75.76096,-12.760963439941406
60.0,75.3533,-15.353302001953125
58.0,78.97189,-20.971893310546875
58.0,81.57256,-23.57256317138672
60.0,84.33227,-24.33226776123047
82.0,95.39109,-13.391090393066406
88.0,118.86985,-30.869850158691406
79.0,113.100525,-34.10052490234375
77.0,109.18238,-32.18238067626953
78.0,112.78622,-34.786216735839844
81.0,111.23857,-30.238571166992188
83.0,107.48706,-24.487060546875
83.0,110.517395,-27.51739501953125
81.0,105.77685,-24.77684783935547
79.0,105.96112,-26.96112060546875
76.0,101.11035,-25.1103515625
75.0,99.9245,-24.92449951171875
75.0,105.436806,-30.436805725097656
80.0,111.18475,-31.18475341796875
92.0,119.73402,-27.73401641845703
104.0,115.96381,-11.963813781738281
108.0,108.38189,-0.38188934326171875
91.0,97.00926,-6.0092620849609375
75.0,92.17393,-17.173927307128906
65.0,98.95113,-33.951133728027344
61.0,94.88375,-33.883750915527344
60.0,91.16308,-31.16307830810547
60.0,98.98679,-38.986793518066406
52.0,107.02416,-55.02416229248047
83.0,117.026886,-34.026885986328125
93.0,119.22959,-26.229591369628906
97.0,115.347305,-18.347305297851562
107.0,111.971756,-4.9717559814453125
120.0,112.91933,7.0806732177734375
131.0,115.72091,15.279090881347656
128.0,114.2887,13.7113037109375
124.0,109.564964,14.435035705566406
113.0,103.359344,9.640655517578125
100.0,99.8552,0.14479827880859375
90.0,102.41633,-12.416328430175781
75.0,106.60016,-31.60015869140625
75.0,112.649025,-37.649024963378906
86.0,118.13762,-32.13761901855469
116.0,123.90703,-7.9070281982421875
112.0,124.492584,-12.492584228515625
86.0,122.76586,-36.76586151123047
71.0,118.199295,-47.19929504394531
70.0,113.93925,-43.939247131347656
65.0,110.70767,-45.707672119140625
63.0,103.95321,-40.953208923339844
63.0,100.6952,-37.69519805908203
62.0,107.26927,-45.26927185058594
56.0,116.89247,-60.89247131347656
74.0,129.39737,-55.397369384765625
88.0,133.78908,-45.78907775878906
97.0,136.95558,-39.95558166503906
106.0,134.68301,-28.683013916015625
110.0,133.22238,-23.222381591796875
