actual,predicted,residual
110.0,118.45119719339691,-8.451197193396908
106.0,111.88395207264145,-5.883952072641449
110.0,108.97440402839092,1.0255959716090786
115.0,106.93195834938587,8.068041650614134
138.0,114.53134033534184,23.468659664658162
151.0,122.4398320923757,28.560167907624304
141.0,123.85990066237086,17.140099337629138
124.0,116.54725291669352,7.452747083306477
110.0,110.21683536223827,-0.21683536223827105
99.0,100.66649821086769,-1.6664982108676867
97.0,93.55578649481119,3.444213505188813
96.0,97.83176867936771,-1.8317686793677126
94.0,98.95593000330628,-4.955930003306278
93.0,100.32190845828325,-7.3219084582832465
104.0,104.77057729338223,-0.7705772933822317
116.0,112.15838451632439,3.8416154836756107
126.0,121.85675180902899,4.143248190971008
131.0,119.97908717814353,11.02091282185647
133.0,120.28467514094787,12.715324859052132
139.0,120.44072194706953,18.559278052930466
148.0,120.39659704721592,27.60340295278408
151.0,121.69843371672367,29.30156628327633
146.0,117.67596261654593,28.32403738345407
134.0,115.67138983002013,18.328610169979868
123.0,111.06797468411125,11.932025315888751
118.0,106.12167966827926,11.878320331720744
133.0,103.60114849988308,29.39885150011692
145.0,106.7229521386362,38.2770478613638
157.0,114.74444762243608,42.255552377563916
165.0,125.89743251076538,39.102567489234616
150.0,121.9813405013399,28.0186594986601
116.0,109.76396944873458,6.236030551265415
106.0,100.52055900635754,5.479440993642456
101.0,93.41905231619828,7.580947683801725
96.0,90.2642848417547,5.7357151582452985
92.0,90.50086913014319,1.4991308698568133
89.0,90.28266851572577,-1.2826685157257742
85.0,90.51804982295603,-5.51804982295603
85.0,94.72123391746634,-9.721233917466336
91.0,106.28784778522902,-15.287847785229019
98.0,112.42084142886824,-14.420841428868243
101.0,115.72170757080637,-14.721707570806373
106.0,116.85025079606442,-10.850250796064415
115.0,117.7844091693274,-2.784409169327404
127.0,120.40469192668014,6.595308073319856
134.0,118.83101056242647,15.16898943757353
132.0,115.71919352074443,16.280806479255574
123.0,114.68349306598381,8.31650693401619
109.0,108.58055075762229,0.4194492423777092
95.0,105.30239688867161,-10.302396888671609
89.0,107.30410627362552,-18.30410627362552
97.0,116.75084473155482,-19.75084473155482
124.0,130.5840270249776,-6.584027024977587
152.0,143.93292521839697,8.067074781603026
105.0,132.20027347677623,-27.200273476776232
83.0,118.24395904782384,-35.243959047823836
81.0,102.68849442838847,-21.688494428388466
79.0,92.15923390140053,-13.159233901400526
78.0,90.07356816217461,-12.07356816217461
77.0,87.8995810849874,-10.899581084987403
76.0,88.03561787740423,-12.035617877404235
73.0,87.98329293771911,-14.983292937719114
72.0,93.0983327547708,-21.098332754770794
80.0,98.60772553853975,-18.607725538539754
91.0,103.75481781764995,-12.75481781764995
99.0,105.0294614500836,-6.029461450083602
111.0,107.27429431885346,3.725705681146536
125.0,111.21692511050281,13.783074889497186
137.0,117.20577546845027,19.79422453154973
142.0,118.63931602266355,23.36068397733645
141.0,115.1315417131186,25.868458286881406
139.0,111.0938473539311,27.906152646068904
139.0,104.40967295576655,34.59032704423345
138.0,96.24658767709678,41.753412322903216
138.0,93.45292400558228,44.547075994417725
151.0,98.42655187122281,52.57344812877719
157.0,111.19125999717204,45.80874000282796
165.0,126.50753203022248,38.49246796977752
134.0,119.04029873876055,14.959701261239445
87.0,86.34689284224767,0.6531071577523306
79.0,83.1984166881599,-4.198416688159895
81.0,85.12520646944972,-4.125206469449722
83.0,83.47274236394198,-0.47274236394197544
83.0,82.03664999914072,0.963350000859279
83.0,78.75407297551544,4.245927024484558
81.0,78.57333982541854,2.426660174581457
