actual,predicted,residual
123.0,120.34889609472954,2.6511039052704604
118.0,115.49176400262914,2.5082359973708606
133.0,112.21760752229764,20.78239247770236
145.0,111.12074786919872,33.87925213080128
157.0,117.50685021379682,39.493149786203176
165.0,123.82306399451907,41.176936005480925
150.0,123.56266857457761,26.437331425422386
116.0,115.86971118443002,0.13028881556998329
106.0,108.43872443771468,-2.438724437714683
101.0,100.77774843329026,0.222251566709744
96.0,96.7007545784609,-0.7007545784609022
92.0,98.6020773560856,-6.602077356085601
89.0,97.91965889176593,-8.919658891765934
85.0,97.19058427359919,-12.190584273599185
85.0,100.05686174642206,-15.056861746422058
91.0,108.37992568806749,-17.379925688067487
98.0,114.6015693084332,-16.6015693084332
101.0,114.25435553136977,-13.254355531369768
106.0,115.21057984767361,-9.210579847673614
115.0,115.72187458656192,-0.721874586561924
127.0,116.00246609949045,10.997533900509552
134.0,115.97190203063386,18.028097969366144
132.0,113.81189723518898,18.18810276481102
123.0,111.7018729009859,11.298127099014096
109.0,108.06055319278741,0.9394468072125903
95.0,104.3497152715592,-9.349715271559205
89.0,101.94022580441231,-12.940225804412307
97.0,104.41142770628203,-7.411427706282026
124.0,111.86757429782443,12.132425702175567
152.0,121.83774600274535,30.162253997254652
105.0,118.60379028440293,-13.603790284402933
83.0,110.44597342105531,-27.445973421055314
81.0,102.08955360238153,-21.089553602381528
79.0,95.5961192642634,-16.596119264263393
78.0,94.27945921273282,-16.279459212732817
77.0,92.82478913980913,-15.824789139809127
76.0,90.56351590209422,-14.563515902094224
73.0,90.4030402913056,-17.4030402913056
72.0,94.06261716921475,-22.062617169214747
80.0,107.96794786238691,-27.967947862386907
91.0,117.04129702274518,-26.041297022745184
99.0,118.97762521578547,-19.977625215785466
111.0,119.05264345091149,-8.05264345091149
125.0,119.97109371515187,5.028906284848134
137.0,121.31326969063812,15.686730309361877
142.0,120.73519048930393,21.264809510696068
141.0,116.42716791769737,24.572832082302625
139.0,114.635549489901,24.364450510099005
139.0,109.18466296757184,29.81533703242816
138.0,104.62928036837421,33.37071963162579
138.0,105.90989382499107,32.09010617500893
151.0,111.77543272073481,39.22456727926519
157.0,124.94730757707413,32.05269242292587
165.0,136.76268891967302,28.237311080326975
134.0,129.0227286025992,4.977271397400813
87.0,115.35819644798767,-28.358196447987666
79.0,101.140877692231,-22.140877692231
81.0,93.2254456412793,-12.225445641279293
83.0,89.95437606440913,-6.954376064409132
83.0,89.78716489724863,-6.78716489724863
83.0,89.35006204592361,-6.3500620459236075
81.0,88.77560259875064,-7.775602598750638
74.0,95.8725584485267,-21.872558448526704
82.0,102.23194690461114,-20.231946904611135
91.0,106.9428232215815,-15.942823221581506
95.0,108.08405995947076,-13.084059959470764
102.0,108.70121494944257,-6.701214949442573
114.0,112.18420966475009,1.8157903352499147
127.0,117.64974432782915,9.350255672170846
134.0,118.86651275348257,15.133487246517433
128.0,115.22035919972471,12.779640800275288
117.0,110.4291082575476,6.570891742452403
100.0,103.2945760462077,-3.2945760462076947
88.0,96.30339108871668,-8.30339108871668
92.0,94.07166526469987,-2.071665264699874
96.0,97.38578898066935,-1.3857889806693464
118.0,108.485850777732,9.514149222268003
135.0,120.12442994197204,14.87557005802796
95.0,114.8359396721425,-19.8359396721425
73.0,90.62841465898352,-17.628414658983516
72.0,87.49554879645518,-15.495548796455182
75.0,85.9034500233934,-10.903450023393404
76.0,85.72575188273913,-9.725751882739132
78.0,85.4653945417007,-7.465394541700704
79.0,83.47552532016451,-4.4755253201645075
78.0,83.70214153782584,-5.702141537825838
76.0,84.15822821202124,-8.158228212021243
82.0,88.60905713032577,-6.609057130325766
81.0,95.8388197925325,-14.838819792532504
81.0,100.71769684659223,-19.717696846592233
82.0,103.05183787302984,-21.05183787302984
84.0,105.98467961637269,-21.984679616372688
90.0,110.52738814575278,-20.52738814575278
95.0,112.38524912363437,-17.385249123634367
92.0,109.40887137857037,-17.408871378570367
84.0,108.42502722657423,-24.42502722657423
76.0,105.72538090257092,-29.72538090257092
71.0,103.00544588834967,-32.00544588834967
76.0,103.61077315183434,-27.610773151834337
80.0,108.03824785711457,-28.03824785711457
97.0,122.32847368297945,-25.32847368297945
108.0,136.32026852327158,-28.32026852327158
94.0,121.4061113147421,-27.406111314742105
74.0,103.88041479682539,-29.88041479682539
72.0,90.00893308580599,-18.008933085805992
76.0,88.48661797814097,-12.48661797814097
77.0,88.60408414124714,-11.604084141247142
78.0,89.30964190297392,-11.309641902973922
78.0,89.49014158080135,-11.49014158080135
79.0,89.99598280809018,-10.995982808090176
76.0,90.36071464064898,-14.360714640648979
91.0,93.37369888122913,-2.3736988812291315
89.0,99.71975993242215,-10.71975993242215
84.0,102.6264254938719,-18.626425493871906
82.0,106.21598317912492,-24.21598317912492
84.0,109.0992120361456,-25.0992120361456
88.0,113.92806719167075,-25.92806719167075
92.0,119.20605195818315,-27.206051958183153
93.0,118.23644015048,-25.236440150480007
92.0,113.28612843273353,-21.286128432733534
90.0,108.69684751642082,-18.696847516420817
87.0,106.83626326945134,-19.836263269451337
90.0,106.84948736002352,-16.849487360023517
92.0,109.52552450261024,-17.52552450261024
110.0,120.45063020389806,-10.450630203898058
138.0,131.04089565585878,6.959104344141224
110.0,119.94084454874621,-9.940844548746213
79.0,93.61777256148419,-14.617772561484188
69.0,88.11789630256415,-19.117896302564148
64.0,87.87095934498564,-23.870959344985636
63.0,89.46897461196299,-26.46897461196299
64.0,90.42743362896917,-26.42743362896917
64.0,89.73078953141399,-25.73078953141399
65.0,86.88909144972,-21.88909144972
61.0,85.72216921420494,-24.72216921420494
